rsn,eqid,ssn,eqLat,eqLon,staLat,staLon,eqX,eqY,staX,staY,UTMzone,nerg_mu,res_tot,res_between,res_within
1503,54,155,23.7488,121.6587,23.99,121.6223,363.302938095264,2627.06011934137,359.85647600414,2653.84142957448,51N,-51.5520441076318,51.20737518804045,0.0016649659556116747,51.20571022208484
1504,54,157,23.7488,121.6587,24.0,121.5948,363.302938095264,2627.06011934137,357.064179115902,2654.42274140383,51N,-19.672973830488147,19.505265350162116,0.0016649659556116747,19.503600384206504
1505,54,158,23.7488,121.6587,23.99,121.6313,363.302938095264,2627.06011934137,360.773914173232,2654.01706401668,51N,-55.957462019185805,55.663585197616605,0.0016649659556116747,55.66192023166099
1506,54,159,23.7488,121.6587,23.98,121.5985,363.302938095264,2627.06011934137,357.415365784738,2652.22276041727,51N,-14.151544601941321,13.872553430242306,0.0016649659556116747,13.870888464286693
1507,54,160,23.7488,121.6587,23.97,121.6057,363.302938095264,2627.06011934137,358.139833759649,2651.73567497707,51N,-22.82286461157913,22.73380667083716,0.0016649659556116747,22.73214170488155
1508,54,161,23.7488,121.6587,23.97,121.5627,363.302938095264,2627.06011934137,353.766264065052,2651.96417303129,51N,-10.39871579554368,10.672894674950228,0.0016649659556116747,10.671229708994616
1509,54,162,23.7488,121.6587,23.96,121.5685,363.302938095264,2627.06011934137,354.348961919757,2650.88767862684,51N,-11.444332117978995,11.701926290937244,0.0016649659556116747,11.700261324981632
1510,54,163,23.7488,121.6587,23.95,121.547,363.302938095264,2627.06011934137,352.143976937662,2649.2489917751,51N,-14.357348218989493,14.685755669777647,0.0016649659556116747,14.684090703822035
1511,54,164,23.7488,121.6587,23.9,121.5325,363.302938095264,2627.06011934137,350.618203895656,2644.44718490029,51N,-14.182140003204243,14.105543290057865,0.0016649659556116747,14.103878324102253
1512,54,166,23.7488,121.6587,23.81,121.4417,363.302938095264,2627.06011934137,341.257555348085,2634.28428630364,51N,-12.843420133055638,13.047760524462396,0.0016649659556116747,13.046095558506783
1513,54,171,23.7488,121.6587,24.16,121.6522,363.302938095264,2627.06011934137,363.073769491933,2672.78477165624,51N,-56.47245602569139,56.10240684735735,0.0016649659556116747,56.10074188140174
1514,54,172,23.7488,121.6587,24.12,121.6245,363.302938095264,2627.06011934137,360.215454625584,2667.99504756976,51N,-57.32172642554879,57.04080516393737,0.0016649659556116747,57.03914019798176
1515,54,173,23.7488,121.6587,24.05,121.5985,363.302938095264,2627.06011934137,357.501550828712,2660.87865833137,51N,-37.19661501490732,36.63095144868667,0.0016649659556116747,36.62928648273106
1516,54,174,23.7488,121.6587,24.01,121.6095,363.302938095264,2627.06011934137,358.577071075333,2656.51191786295,51N,-35.36799447393067,35.37982646563656,0.0016649659556116747,35.37816149968095
1517,54,175,23.7488,121.6587,23.94,121.5777,363.302938095264,2627.06011934137,355.250708708154,2647.79608329941,51N,-12.102995238438908,11.543257728974433,0.0016649659556116747,11.541592763018821
1518,54,176,23.7488,121.6587,23.78,121.456,363.302938095264,2627.06011934137,342.684162814542,2631.16764772748,51N,-13.648412143714252,13.630850418683872,0.0016649659556116747,13.62918545272826
1519,54,177,23.7488,121.6587,23.76,121.5002,363.302938095264,2627.06011934137,347.162038080596,2628.91687059065,51N,-13.275293858005046,13.323398936252717,0.0016649659556116747,13.321733970297105
1520,54,178,23.7488,121.6587,23.71,121.4198,363.302938095264,2627.06011934137,338.905486651643,2622.82893660874,51N,-18.533144108224676,19.297382228235726,0.0016649659556116747,19.295717262280114
1521,54,179,23.7488,121.6587,23.68,121.4827,363.302938095264,2627.06011934137,345.284152330528,2620.120078568,51N,-11.124567872652838,11.42794723583084,0.0016649659556116747,11.426282269875228
1522,54,180,23.7488,121.6587,23.59,121.3837,363.302938095264,2627.06011934137,335.066678113127,2609.52626542606,51N,-28.804013885472912,28.47127166494154,0.0016649659556116747,28.469606698985928
1523,54,181,23.7488,121.6587,23.73,121.4447,363.302938095264,2627.06011934137,341.464226569064,2625.23730000074,51N,-10.891143870336425,11.447926691845863,0.0016649659556116747,11.44626172589025
1524,54,182,23.7488,121.6587,23.5,121.3745,363.302938095264,2627.06011934137,334.017945181108,2599.55199054316,51N,-19.986708628932117,19.933827452497297,0.0016649659556116747,19.932162486541685
1525,54,183,23.7488,121.6587,23.45,121.3937,363.302938095264,2627.06011934137,335.918943440235,2594.47301473806,51N,-17.96651319127123,18.09017882170591,0.0016649659556116747,18.088513855750296
1526,54,184,23.7488,121.6587,23.46,121.3518,363.302938095264,2627.06011934137,331.65368788985,2595.27804322271,51N,-20.99938808492485,20.103185788309528,0.0016649659556116747,20.101520822353915
1527,54,185,23.7488,121.6587,23.38,121.3593,363.302938095264,2627.06011934137,332.324287064963,2586.87173835395,51N,-28.1811123206199,27.814146193887495,0.0016649659556116747,27.812481227931883
1528,54,189,23.7488,121.6587,23.71,121.5475,363.302938095264,2627.06011934137,351.922241226833,2622.63501843741,51N,-14.299224945812185,14.834336291834981,0.0016649659556116747,14.83267132587937
1529,54,190,23.7488,121.6587,23.65,121.5363,363.302938095264,2627.06011934137,350.719841382981,2616.42711357336,51N,-13.829804760230608,13.88013612385525,0.0016649659556116747,13.878471157899638
1530,54,202,23.7488,121.6587,24.18,121.516,363.302938095264,2627.06011934137,349.257627752999,2674.71506104877,51N,-47.568330127220904,48.03430452668389,0.0016649659556116747,48.03263956072828
1531,54,203,23.7488,121.6587,24.16,121.623,363.302938095264,2627.06011934137,360.1070848327,2672.48140688281,51N,-54.23913769251848,54.83699612050912,0.0016649659556116747,54.83533115455351
1532,54,204,23.7488,121.6587,23.97,121.4928,363.302938095264,2627.06011934137,346.652082272825,2651.26320147417,51N,-16.17664036362251,16.48557238896761,0.0016649659556116747,16.483907423012
1533,54,205,23.7488,121.6587,23.87,121.5073,363.302938095264,2627.06011934137,348.016285737947,2640.70892845511,51N,-11.36823323708087,11.79468137205688,0.0016649659556116747,11.793016406101268
1534,54,206,23.7488,121.6587,23.9,121.6017,363.302938095264,2627.06011934137,357.658604140553,2644.24661812288,51N,-12.095219757795002,12.905621525145346,0.0016649659556116747,12.903956559189734
1535,54,691,23.7488,121.6587,23.32,121.4512,363.302938095264,2627.06011934137,341.632141756212,2579.38584726856,51N,-28.80318652464069,29.522371093961453,0.0016649659556116747,29.52070612800584
1536,54,721,23.7488,121.6587,23.36,121.4673,363.302938095264,2627.06011934137,343.332399781188,2583.79751786511,51N,-24.85224872270691,25.94976957716177,0.0016649659556116747,25.94810461120616
1537,55,3,23.3063,120.7392,23.5,120.4325,268.794335068537,2579.23312290635,237.790266691444,2600.80881506862,51N,-30.050459953327824,30.03328593971607,-1.0771900689988931,31.11047600871496
1538,55,9,23.3063,120.7392,23.58,120.5602,268.794335068537,2579.23312290635,250.990737657192,2609.79430803052,51N,-22.838554806589073,23.469846256259867,-1.0771900689988931,24.54703632525876
1539,55,12,23.3063,120.7392,23.47,120.4163,268.794335068537,2579.23312290635,236.091308437662,2598.21655353465,51N,-33.64381112230167,33.966573293637374,-1.0771900689988931,35.04376336263627
1540,55,17,23.3063,120.7392,23.29,120.5927,268.794335068537,2579.23312290635,253.781131604724,2578.16777960202,51N,-8.16792553490506,8.044474973494886,-1.0771900689988931,9.12166504249378
1541,55,18,23.3063,120.7392,23.35,120.4138,268.794335068537,2579.23312290635,235.597231062294,2584.92715876568,51N,-25.64472658132013,26.520250261542106,-1.0771900689988931,27.597440330540998
1542,55,22,23.3063,120.7392,23.18,120.4859,268.794335068537,2579.23312290635,242.631344368301,2565.41899884923,51N,-22.393859502801014,21.87179570171434,-1.0771900689988931,22.948985770713232
1543,55,25,23.3063,120.7392,23.04,120.4697,268.794335068537,2579.23312290635,240.713161997152,2550.65116116989,51N,-38.04808153160262,38.76358944258205,-1.0771900689988931,39.84077951158095
1544,55,31,23.3063,120.7392,23.63,120.6157,268.794335068537,2579.23312290635,256.752141996993,2615.38521361911,51N,-22.349620212326442,23.694361243271782,-1.0771900689988931,24.771551312270674
1545,55,32,23.3063,120.7392,23.61,120.5373,268.794335068537,2579.23312290635,248.72232561435,2613.48990894129,51N,-26.058807998254835,26.990915182932834,-1.0771900689988931,28.068105251931726
1546,55,37,23.3063,120.7392,23.52,120.5525,268.794335068537,2579.23312290635,250.096648397375,2603.29030742947,51N,-18.911856485948107,19.637670569598757,-1.0771900689988931,20.71486063859765
1547,55,39,23.3063,120.7392,23.61,120.488,268.794335068537,2579.23312290635,243.672151367839,2612.76513780093,51N,-25.90093806455649,26.499382603034178,-1.0771900689988931,27.57657267203307
1548,55,40,23.3063,120.7392,23.55,120.4292,268.794335068537,2579.23312290635,237.565176883194,2607.25882061375,51N,-30.715333023571276,31.539553182477764,-1.0771900689988931,32.616743251476656
1549,55,41,23.3063,120.7392,23.53,120.4555,268.794335068537,2579.23312290635,240.214884230516,2604.97670385984,51N,-25.625029896382475,26.116794663626088,-1.0771900689988931,27.19398473262498
1550,55,43,23.3063,120.7392,23.42,120.6419,268.794335068537,2579.23312290635,259.053395455573,2592.46680572155,51N,-16.2278270481314,16.30435322643626,-1.0771900689988931,17.38154329543515
1551,55,44,23.3063,120.7392,23.44,120.6047,268.794335068537,2579.23312290635,255.276944770873,2594.10518159274,51N,-14.879766947001205,15.939889014387324,-1.0771900689988931,17.017079083386218
1552,55,46,23.3063,120.7392,23.4,120.3363,268.794335068537,2579.23312290635,227.776646936012,2590.85063966935,51N,-23.423887329376985,23.651812712514594,-1.0771900689988931,24.729002781513486
1553,55,49,23.3063,120.7392,23.48,120.4713,268.794335068537,2579.23312290635,241.717016564104,2598.41202403386,51N,-24.456401177587765,24.723778980349252,-1.0771900689988931,25.800969049348144
1554,55,50,23.3063,120.7392,23.49,120.4553,268.794335068537,2579.23312290635,240.117978393025,2600.4718745303,51N,-22.98448493996361,22.97481485322021,-1.0771900689988931,24.0520049222191
1555,55,52,23.3063,120.7392,23.37,120.3667,268.794335068537,2579.23312290635,230.798640073427,2586.43607411205,51N,-23.57752320967025,24.415959408840035,-1.0771900689988931,25.493149477838926
1556,55,53,23.3063,120.7392,23.28,120.4156,268.794335068537,2579.23312290635,235.632334640933,2576.77405879453,51N,-30.68194609677342,30.331638556049114,-1.0771900689988931,31.408828625048006
1557,55,55,23.3063,120.7392,23.29,120.5087,268.794335068537,2579.23312290635,245.176336447261,2577.35827123036,51N,-17.51050236300259,17.8165865506828,-1.0771900689988931,18.89377661968169
1558,55,60,23.3063,120.7392,23.15,120.4186,268.794335068537,2579.23312290635,235.682644842404,2562.32277947713,51N,-34.42367055818317,33.796610994708594,-1.0771900689988931,34.87380106370749
1559,55,64,23.3063,120.7392,23.07,120.519,268.794335068537,2579.23312290635,245.827986404636,2553.94310500451,51N,-30.136848819524417,29.453440741148867,-1.0771900689988931,30.53063081014776
1560,55,65,23.3063,120.7392,23.12,120.459,268.794335068537,2579.23312290635,239.768687123676,2559.23685783055,51N,-33.10979954743242,32.86305100864182,-1.0771900689988931,33.940241077640714
1561,55,77,23.3063,120.7392,23.51,120.8133,268.794335068537,2579.23312290635,276.717773125609,2601.49402336014,51N,-11.59137308485202,11.929694770534622,-1.0771900689988931,13.006884839533516
1562,55,84,23.3063,120.7392,23.26,120.5,268.794335068537,2579.23312290635,244.242831147198,2575.06054774482,51N,-18.246573427009515,17.7050988141627,-1.0771900689988931,18.78228888316159
1563,55,102,23.3063,120.7392,23.23,120.3503,268.794335068537,2579.23312290635,228.844562773383,2570.97509238924,51N,-37.35101513786285,37.54350516161547,-1.0771900689988931,38.620695230614366
1564,55,108,23.3063,120.7392,23.44,120.4147,268.794335068537,2579.23312290635,235.848647129842,2594.19447605021,51N,-25.817616618308282,25.019656620285,-1.0771900689988931,26.096846689283893
1565,55,112,23.3063,120.7392,23.25,120.5337,268.794335068537,2579.23312290635,247.655856620572,2573.08143606209,51N,-18.181583654192256,16.699161934243506,-1.0771900689988931,17.776352003242398
1566,55,282,23.3063,120.7392,23.16,120.6431,268.794335068537,2579.23312290635,258.702362206374,2563.27762786148,51N,-12.033881285563803,11.246131567914146,-1.0771900689988931,12.32332163691304
1567,55,328,23.3063,120.7392,23.08,120.5908,268.794335068537,2579.23312290635,253.200547723949,2554.44758363383,51N,-20.060894545295568,19.582658790442856,-1.0771900689988931,20.659848859441748
1568,55,331,23.3063,120.7392,23.16,120.7657,268.794335068537,2579.23312290635,271.253692975583,2563.06052897881,51N,-9.958283295850702,10.085029026679257,-1.0771900689988931,11.16221909567815
1569,55,335,23.3063,120.7392,23.28,120.7205,268.794335068537,2579.23312290635,266.829290378218,2575.96234802375,51N,-8.221229044649181,8.002772867043346,-1.0771900689988931,9.07996293604224
1570,55,349,23.3063,120.7392,22.98,120.5443,268.794335068537,2579.23312290635,248.241100794719,2542.96981822934,51N,-28.336416358138063,27.803260266399352,-1.0771900689988931,28.880450335398244
1571,55,613,23.3063,120.7392,23.65,120.6558,268.794335068537,2579.23312290635,260.879370067451,2617.01587469154,51N,-27.22821303871611,27.779537805593215,-1.0771900689988931,28.856727874592107
1572,55,740,23.3063,120.7392,23.19,121.025,268.794335068537,2579.23312290635,297.851058762384,2565.59301614878,51N,-26.909476295627364,26.49191961412761,-1.0771900689988931,27.569109683126502
1573,56,5,23.85,120.82,23.72,120.4205,277.977308655958,2639.3280291571,237.006230042357,2625.3327449085,51N,-19.77035616388588,19.189807152799887,0.18285599746114115,19.006951155338747
1574,56,7,23.85,120.82,23.6,120.1795,277.977308655958,2639.3280291571,212.163931064656,2612.74307115743,51N,-45.46092612161065,45.01979919031356,0.18285599746114115,44.836943192852424
1575,56,9,23.85,120.82,23.58,120.5602,277.977308655958,2639.3280291571,250.990737657192,2609.79430803052,51N,-20.84242383275759,20.721918155059686,0.18285599746114115,20.539062157598547
1576,56,11,23.85,120.82,23.48,120.2775,277.977308655958,2639.3280291571,221.926111931305,2599.69714608361,51N,-47.831977156335334,47.57880194720279,0.18285599746114115,47.39594594974165
1577,56,13,23.85,120.82,23.46,120.553,277.977308655958,2639.3280291571,250.038902872506,2596.90135264319,51N,-26.049847685658204,25.940593066221183,0.18285599746114115,25.757737068760044
1578,56,15,23.85,120.82,23.33,120.1598,277.977308655958,2639.3280291571,209.566639305405,2582.95919802158,51N,-65.08842156965433,64.25643585907352,0.18285599746114115,64.07357986161237
1579,56,17,23.85,120.82,23.29,120.5927,277.977308655958,2639.3280291571,253.781131604724,2578.16777960202,51N,-42.628635935044976,43.03441651650614,0.18285599746114115,42.851560519045
1580,56,18,23.85,120.82,23.35,120.4138,277.977308655958,2639.3280291571,235.597231062294,2584.92715876568,51N,-38.67381075331697,38.72574635831665,0.18285599746114115,38.54289036085551
1581,56,19,23.85,120.82,23.22,120.1622,277.977308655958,2639.3280291571,209.563758766246,2570.61903872176,51N,-60.30651454171905,60.18226928753751,0.18285599746114115,59.99941329007637
1582,56,20,23.85,120.82,23.21,120.277,277.977308655958,2639.3280291571,221.311148933544,2569.7845482575,51N,-54.48990816400403,53.75573504401518,0.18285599746114115,53.57287904655404
1583,56,22,23.85,120.82,23.18,120.4859,277.977308655958,2639.3280291571,242.631344368301,2565.41899884923,51N,-56.45989710289539,55.739363933916295,0.18285599746114115,55.556507936455155
1584,56,25,23.85,120.82,23.04,120.4697,277.977308655958,2639.3280291571,240.713161997152,2550.65116116989,51N,-80.09195535194583,79.65913239086674,0.18285599746114115,79.4762763934056
1585,56,26,23.85,120.82,22.96,120.289,277.977308655958,2639.3280291571,222.028020873757,2542.19396710042,51N,-93.03217263576194,92.51022004807719,0.18285599746114115,92.32736405061604
1586,56,27,23.85,120.82,23.76,120.6157,277.977308655958,2639.3280291571,256.982901424657,2629.17668618989,51N,-13.806697634706088,13.238937132733382,0.18285599746114115,13.05608113527224
1587,56,28,23.85,120.82,23.78,120.5228,277.977308655958,2639.3280291571,247.559657372149,2631.77573429644,51N,-16.1745777150161,15.650804566730223,0.18285599746114115,15.467948569269081
1588,56,29,23.85,120.82,23.8,120.4195,277.977308655958,2639.3280291571,237.063136166893,2634.08675177821,51N,-23.21165793942705,22.264951412266498,0.18285599746114115,22.08209541480536
1589,56,30,23.85,120.82,23.75,120.2543,277.977308655958,2639.3280291571,220.127732133577,2629.36149430564,51N,-42.83179328149957,41.80407905173628,0.18285599746114115,41.62122305427514
